Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
20020802,22.41,37.94,3.24,22.81,41.11
20020803,23.77,37.81,4.18,23.44,40.84
20020804,22.16,36.61,4.66,28.96,39.6
20020805,21.71,36.62,3.58,31.95,39.83
20020806,22.78,36.76,3.76,32.04,40.76
20020807,22.48,37.46,3.72,29.63,41.59
20020808,23.98,36.09,4.45,33.75,38.75
20020809,19.32,36.01,5.04,35.36,39.29
20020810,23.48,36.05,6.07,35.92,39.41
20020811,22.03,35.71,8.13,41.05,38.54
20020812,23.41,34.5,6.7,43.64,37.87
20020813,17.65,34.71,6.1,41.19,37.84
20020814,12.99,34.05,5.17,42.36,37.42
20020815,16.07,35.17,2.32,36.39,38.97
20020816,17.85,36.43,3.87,32.13,39.22
20020817,20.17,35.31,5.14,31.63,37.73
20020818,20.02,34.26,4.64,34.36,37.0
20020819,22.53,35.31,3.48,32.39,38.78
20020820,22.15,35.12,5.67,31.2,37.63
20020821,23.04,34.65,5.77,34.89,37.21
20020822,22.2,34.81,4.38,34.96,37.74
20020823,18.98,35.07,2.16,36.31,38.95
20020824,18.71,36.2,3.83,36.03,39.0
20020825,23.42,35.54,5.26,39.94,38.3
20020826,21.49,34.29,4.65,46.26,37.96
20020827,17.82,32.88,6.54,45.46,35.87
20020828,25.48,33.04,5.78,44.29,36.23
20020829,23.97,33.38,4.6,41.01,36.74
20020830,23.57,34.61,2.25,38.43,39.36
20020831,22.31,35.9,3.01,35.33,39.69
20020901,20.16,35.67,2.69,39.8,38.17
20020902,19.9,33.85,2.34,50.22,35.46
20020903,20.49,34.33,1.97,45.91,36.53
20020904,20.68,35.05,1.5,37.5,38.05
20020905,19.97,35.64,1.83,32.3,38.23
20020906,18.76,35.41,2.64,29.89,37.77
20020907,19.23,32.77,3.06,32.81,34.98
20020908,21.02,32.76,3.49,32.78,35.53
20020909,21.67,32.36,4.07,30.32,34.88
20020910,21.56,32.48,3.81,28.43,34.82
20020911,22.3,33.27,2.7,23.85,35.67
20020912,21.77,32.83,2.77,21.49,34.39
20020913,22.2,32.34,3.45,27.1,34.76
20020914,21.04,31.4,5.42,35.98,33.67
20020915,21.56,31.14,5.42,33.29,33.35
20020916,21.72,31.15,5.29,36.02,33.36
20020917,21.29,31.06,6.57,41.73,33.04
20020918,21.38,31.67,4.65,41.73,33.99
20020919,19.26,32.29,3.03,37.1,34.75
20020920,20.8,33.2,1.5,30.87,35.34
20020921,20.87,33.41,3.34,27.04,35.2
20020922,21.46,33.38,3.23,27.23,35.34
20020923,21.29,33.1,3.51,24.73,34.93
20020924,21.57,32.51,5.19,23.87,34.01
20020925,22.29,30.99,4.47,33.88,32.83
20020926,20.19,31.28,3.26,30.5,33.19
20020927,20.03,31.77,3.78,24.1,33.13
20020928,19.93,32.43,3.25,22.54,33.57
20020929,20.27,31.84,3.18,24.9,33.05
20020930,18.72,31.81,3.07,23.56,32.93
20021001,20.45,31.85,2.81,21.21,33.16
20021002,20.96,32.8,2.08,13.15,33.21
20021003,21.57,32.54,2.53,11.16,32.4
20021004,21.64,32.43,2.06,12.04,33.04
20021005,20.84,32.79,1.59,11.68,33.18
20021006,20.59,32.37,3.62,12.92,33.05
20021007,19.41,31.57,3.68,12.86,32.08
20021008,20.25,31.26,2.91,14.78,32.0
20021009,20.06,31.6,2.94,22.26,33.14
20021010,20.31,32.02,3.22,21.24,33.57
20021011,19.16,31.7,2.72,16.84,33.03
20021012,19.83,31.93,2.35,12.44,32.09
20021013,19.88,30.58,2.84,12.7,31.61
20021014,17.72,28.37,3.01,23.83,29.35
20021015,18.18,29.2,2.64,29.43,30.47
20021016,16.81,29.64,2.04,24.11,30.68
20021017,17.56,29.58,2.36,20.95,30.86
20021018,17.34,30.25,1.41,17.2,29.87
20021019,18.27,30.6,2.24,13.48,29.91
20021020,18.71,30.83,2.23,14.6,29.96
20021021,16.96,29.01,2.31,18.27,29.41
20021022,16.85,26.08,3.58,23.54,26.86
20021023,16.97,26.89,1.79,17.57,26.21
20021024,17.12,27.02,2.11,14.67,26.89
20021025,16.85,26.98,2.26,14.75,27.18
20021026,17.36,28.94,1.58,12.3,27.27
20021027,18.31,28.6,2.45,13.84,27.14
20021028,17.43,28.91,2.37,14.18,27.39
20021029,17.76,28.02,2.93,13.86,27.26
20021030,16.65,26.85,2.37,14.21,26.47
20021031,15.69,25.97,2.45,16.63,25.85
20021101,15.28,25.97,2.93,17.21,26.14
20021102,15.22,26.23,2.49,17.03,26.79
20021103,14.24,25.38,2.41,18.06,24.64
20021104,15.32,27.09,2.19,15.89,27.6
20021105,13.68,26.32,2.79,17.91,27.33
20021106,10.22,25.06,3.05,24.86,25.9
20021107,11.79,23.61,2.88,41.35,24.99
20021108,11.69,23.79,3.12,31.44,25.02
20021109,9.62,24.76,2.42,32.17,26.19
20021110,9.87,24.46,3.57,34.03,25.75
20021111,11.51,23.02,3.31,42.22,24.72
20021112,16.76,20.69,2.92,52.1,22.43
20021113,16.46,21.4,2.69,43.31,22.24
20021114,16.86,22.96,1.48,32.62,22.05
20021115,16.53,23.38,2.56,24.57,22.58
20021116,16.4,24.15,2.71,20.21,23.4
20021117,15.75,25.7,2.5,21.18,23.86
20021118,16.68,24.3,3.26,20.83,23.57
20021119,15.93,22.28,4.05,18.22,22.06
20021120,15.25,21.56,2.23,19.96,20.51
20021121,15.96,22.28,2.61,16.54,21.33
20021122,15.35,21.4,2.98,16.59,21.63
20021123,14.63,21.55,2.45,15.5,21.62
20021124,13.61,23.22,1.94,12.45,21.93
20021125,15.39,22.61,1.49,12.6,19.98
20021126,15.64,22.0,2.12,13.58,19.95
20021127,15.32,20.23,2.67,15.7,19.69
20021128,15.81,19.53,2.63,17.03,18.67
20021129,15.24,19.77,2.97,17.47,18.9
20021130,15.31,21.68,1.95,13.98,18.7
20021201,15.21,20.41,2.47,16.73,18.8
20021202,15.29,19.19,2.53,16.53,18.77
20021203,14.84,18.77,2.56,14.81,18.09
20021204,14.5,18.47,2.62,15.35,17.02
20021205,14.47,18.02,2.44,18.18,17.32
20021206,13.47,15.7,4.55,24.79,16.0
20021207,13.91,14.8,3.34,26.49,15.37
20021208,13.81,15.78,3.41,29.73,15.94
20021209,14.4,15.77,2.77,21.8,15.91
20021210,14.49,17.6,2.08,15.53,15.9
20021211,13.33,17.45,2.65,14.48,17.0
20021212,13.16,17.81,3.05,12.29,17.7
20021213,12.77,18.81,2.21,11.27,18.84
20021214,13.21,18.79,2.35,13.72,18.51
20021215,13.74,19.9,2.42,13.7,18.77
20021216,13.98,20.85,1.88,16.41,18.86
20021217,13.33,19.32,2.88,21.5,19.09
20021218,13.39,19.79,1.83,26.25,19.14
20021219,12.49,21.26,1.41,24.75,19.3
20021220,13.46,20.83,1.64,29.54,20.11
20021221,13.31,19.44,2.29,33.43,19.41
20021222,13.35,19.91,2.01,31.61,19.41
20021223,9.74,19.67,2.34,29.12,19.1
20021224,11.99,17.71,3.01,36.97,17.61
20021225,8.33,14.34,2.83,57.43,15.32
20021226,11.87,15.12,2.21,49.51,15.45
20021227,13.52,16.67,1.62,36.35,15.86
20021228,13.58,17.65,1.38,31.15,15.92
20021229,13.89,17.29,2.38,27.88,15.81
20021230,10.66,17.03,1.56,41.2,16.37
20021231,14.0,13.51,3.74,42.7,12.94
20030101,15.82,13.34,2.97,37.01,12.81
20030102,14.43,14.17,2.28,49.72,14.03
20030103,13.66,13.77,3.28,41.76,13.14
20030104,13.36,13.78,1.95,35.8,12.29
20030105,14.36,14.08,1.73,30.96,12.71
20030106,14.64,14.44,2.45,26.52,13.05
20030107,14.36,14.75,2.75,25.95,13.63
20030108,14.59,14.12,3.06,27.89,13.82
20030109,15.31,14.24,3.35,26.57,14.41
20030110,14.56,13.69,4.18,27.13,13.54
20030111,14.7,14.42,2.68,25.33,13.49
20030112,15.65,14.17,3.39,22.51,14.23
20030113,15.47,14.81,2.99,21.26,14.05
20030114,15.36,15.85,2.14,17.54,14.52
20030115,16.67,15.52,3.45,17.15,14.93
20030116,15.87,15.11,3.09,18.33,14.84
20030117,15.47,15.78,2.93,18.48,15.66
20030118,15.25,16.52,3.18,19.71,16.63
20030119,15.24,15.05,3.02,20.9,14.95
20030120,15.58,15.92,2.62,17.56,15.1
20030121,15.64,17.46,2.0,15.53,15.74
20030122,15.77,19.07,1.64,18.63,16.71
20030123,14.38,18.87,3.16,26.7,17.58
20030124,16.31,19.68,1.71,19.09,17.92
20030125,15.05,20.99,2.74,19.38,19.8
20030126,15.0,22.14,2.79,29.01,21.91
20030127,6.95,18.82,2.53,36.88,19.87
20030128,16.03,17.31,1.74,51.31,17.77
20030129,16.23,18.31,1.84,35.3,18.69
20030130,14.31,19.41,3.2,34.85,20.34
20030131,9.17,17.29,3.71,55.48,18.27
20030201,16.88,16.21,2.8,49.83,17.47
20030202,17.44,14.73,4.8,46.16,15.14
20030203,17.61,13.38,2.93,42.98,14.19
20030204,18.15,14.91,2.41,33.7,14.24
20030205,17.51,16.27,1.96,28.7,15.75
20030206,17.8,17.41,1.93,26.15,17.45
20030207,17.0,19.01,2.53,26.57,18.45
20030208,16.61,17.76,3.44,27.26,18.39
20030209,17.77,16.1,3.58,22.29,16.73
20030210,17.67,16.5,3.43,21.95,17.01
20030211,18.39,17.11,2.8,20.89,17.39
20030212,17.41,18.51,3.0,18.53,18.57
20030213,18.05,19.72,2.92,18.06,19.14
20030214,17.58,21.67,1.35,16.25,20.09
20030215,16.21,23.04,2.01,14.33,22.25
20030216,10.44,21.49,3.72,27.4,21.07
20030217,7.12,19.48,6.04,53.77,19.21
20030218,15.0,19.39,6.18,71.69,19.78
20030219,20.12,14.85,6.64,41.32,14.59
20030220,19.52,16.24,3.37,22.77,16.23
20030221,16.92,17.43,3.05,25.56,18.3
20030222,17.89,20.42,1.56,26.62,20.94
20030223,17.85,22.74,2.59,29.35,23.79
20030224,18.72,22.37,3.07,33.68,23.74
20030225,18.76,23.13,2.51,35.58,24.92
20030226,18.34,25.33,1.49,28.99,25.55
20030227,19.19,25.88,2.19,30.09,27.4
20030228,18.67,25.59,2.25,32.23,27.05
20030301,18.89,25.83,5.15,31.38,26.53
20030302,20.74,21.6,6.73,26.15,22.83
20030303,24.09,15.79,6.89,10.73,16.55
20030304,24.09,14.64,4.14,12.16,15.75
20030305,22.41,19.3,2.07,8.17,17.9
20030306,23.09,21.42,2.35,10.67,20.3
20030307,22.67,22.66,1.91,13.36,21.8
20030308,22.8,23.22,2.6,12.15,23.64
20030309,21.45,24.28,4.09,16.45,24.82
20030310,21.37,22.56,4.16,19.39,23.76
20030311,17.13,21.46,2.67,20.36,21.66
20030312,22.59,24.03,1.72,14.88,23.9
20030313,18.45,24.22,2.44,16.26,24.88
20030314,15.94,25.97,3.04,16.12,27.22
20030315,20.19,25.78,3.37,14.52,26.23
20030316,21.0,24.06,3.02,16.29,24.63
20030317,22.72,24.62,2.35,12.94,25.78
20030318,17.69,25.25,4.19,16.06,26.15
20030319,21.86,25.25,3.3,19.46,27.36
20030320,23.04,26.51,2.3,18.08,27.79
20030321,22.82,29.2,1.75,14.58,28.91
20030322,22.51,29.23,1.6,13.1,30.14
20030323,21.64,27.35,3.11,18.79,29.31
20030324,22.56,27.09,2.75,28.85,29.27
20030325,22.31,28.46,2.81,24.25,30.16
20030326,23.74,28.07,2.43,17.94,29.69
20030327,22.06,30.15,2.17,19.25,31.5
20030328,18.32,30.36,4.38,20.16,31.52
20030329,21.62,29.01,2.54,32.84,32.57
20030330,22.67,30.13,2.13,30.69,33.47
20030331,23.57,30.48,2.26,24.2,33.56
20030401,23.14,31.11,2.33,18.41,32.0
20030402,23.84,31.2,4.48,14.06,31.4
20030403,24.54,29.77,3.71,15.1,31.58
20030404,25.76,27.05,3.03,12.91,28.92
20030405,26.27,27.22,4.1,12.79,29.55
20030406,25.87,27.48,3.68,9.79,29.7
20030407,26.69,29.95,2.38,9.67,30.73
20030408,25.63,31.08,2.26,9.22,31.28
20030409,25.58,31.64,3.27,8.13,32.28
20030410,25.01,32.09,3.87,11.79,33.0
20030411,24.99,33.06,4.0,13.65,34.1
20030412,22.89,32.82,5.32,21.11,35.02
20030413,25.49,30.06,5.91,26.75,32.19
20030414,25.63,30.14,3.55,34.09,33.1
20030415,22.2,30.96,2.67,34.28,32.75
20030416,23.92,31.81,3.17,30.54,34.51
20030417,24.34,33.6,1.08,20.6,36.18
20030418,18.84,32.47,5.49,22.61,33.38
20030419,21.67,29.34,6.4,31.7,31.42
20030420,24.55,28.64,3.26,14.33,31.65
20030421,26.9,29.29,3.61,17.98,31.27
20030422,27.03,31.58,1.71,12.35,34.24
20030423,25.43,33.7,2.59,9.07,35.01
20030424,25.82,33.88,4.01,13.96,35.83
20030425,26.04,33.37,4.81,26.49,35.96
20030426,22.52,33.57,3.61,17.1,36.06
20030427,26.56,33.72,2.73,15.0,35.96
20030428,27.17,33.53,2.46,12.04,36.03
20030429,27.68,34.03,3.08,14.57,37.09
20030430,27.36,35.79,2.5,11.35,38.15
20030501,26.11,35.5,5.23,11.72,37.17
20030502,24.61,33.0,8.28,17.7,34.72
20030503,29.24,29.07,5.6,5.42,31.18
20030504,29.41,28.4,3.28,5.45,31.07
20030505,26.8,30.51,3.57,5.23,31.61
20030506,25.77,31.01,3.15,5.54,32.83
20030507,26.29,31.22,2.47,7.25,32.92
20030508,26.69,33.72,1.89,8.63,35.28
20030509,26.0,34.26,3.41,8.82,36.11
20030510,25.54,35.31,4.39,13.2,37.35
20030511,26.33,35.82,3.54,11.13,37.24
20030512,27.05,36.13,3.35,8.21,37.0
20030513,25.0,34.83,3.13,15.49,37.75
20030514,27.36,34.32,3.37,9.26,35.85
20030515,27.19,34.88,2.86,8.16,37.44
20030516,26.59,36.32,2.46,10.15,38.93
20030517,24.83,36.51,5.33,21.78,38.83
20030518,27.39,36.1,4.63,22.88,38.98
20030519,26.41,36.32,4.51,20.53,38.64
20030520,26.44,36.2,6.34,28.68,38.64
20030521,23.13,36.21,7.14,33.23,38.8
20030522,22.46,35.08,7.09,37.5,37.71
20030523,23.89,35.33,5.91,29.91,37.73
20030524,23.7,35.69,3.33,24.5,39.28
20030525,25.41,34.62,7.63,29.72,37.09
20030526,22.76,34.91,4.36,28.69,38.34
20030527,25.32,35.49,6.6,27.97,37.73
20030528,27.43,35.16,5.6,24.29,37.64
20030529,25.93,36.27,3.05,18.45,39.74
20030530,25.3,36.39,4.68,23.35,39.58
20030531,24.97,36.36,5.39,28.58,39.45
20030601,25.24,36.9,4.41,24.01,40.3
20030602,26.4,38.35,3.77,18.66,41.32
20030603,27.32,38.33,6.2,22.61,40.75
20030604,25.3,38.71,5.36,26.49,41.93
20030605,22.76,38.23,6.63,28.93,40.89
20030606,24.55,37.97,7.13,33.01,40.87
20030607,24.68,37.64,7.92,33.45,40.2
20030608,22.79,37.02,8.82,36.8,39.46
20030609,26.97,36.79,7.64,35.14,39.56
20030610,26.13,36.85,6.68,33.58,39.97
20030611,26.25,36.61,7.94,33.98,39.28
20030612,27.29,36.16,6.5,36.03,39.31
20030613,25.82,37.23,4.23,29.91,41.16
20030614,26.55,37.97,4.15,28.21,41.94
20030615,26.37,38.34,4.59,25.26,42.12
20030616,25.45,39.11,5.48,25.3,42.82
20030617,24.47,37.89,6.43,34.3,41.33
20030618,10.39,33.05,5.15,47.46,34.98
20030619,16.25,31.47,4.0,51.9,33.86
20030620,26.36,34.59,1.71,36.03,38.69
20030621,26.76,37.55,3.53,29.07,41.14
20030622,25.66,38.44,4.16,31.15,42.1
20030623,22.26,38.19,5.94,33.29,41.6
20030624,23.54,37.53,4.83,36.41,41.95
20030625,24.06,37.82,5.12,34.68,42.24
20030626,23.36,37.23,6.9,34.56,40.75
20030627,23.18,37.5,6.41,34.28,40.98
20030628,20.42,37.39,6.28,35.31,40.83
20030629,19.15,36.29,6.86,39.52,39.35
20030630,19.32,36.23,4.43,40.84,40.82
20030701,22.49,36.85,4.24,40.03,41.55
20030702,23.76,38.34,2.29,30.21,43.19
20030703,24.88,39.29,2.56,28.34,43.52
20030704,24.09,38.75,5.02,35.75,43.2
20030705,15.06,35.48,5.69,48.6,38.88
20030706,17.09,30.6,3.97,71.98,32.24
20030707,23.42,30.87,3.37,66.77,32.26
20030708,25.36,31.98,4.12,63.41,34.39
20030709,19.27,31.38,3.61,65.94,33.4
20030710,24.51,31.29,1.56,65.69,33.16
20030711,24.16,33.28,2.64,57.0,37.14
20030712,25.33,35.03,4.48,49.45,38.75
20030713,25.82,35.39,4.47,48.09,38.36
20030714,26.01,33.79,1.74,52.77,37.06
20030715,22.95,36.55,1.99,42.11,40.55
20030716,15.0,35.56,3.96,45.69,38.42
20030717,19.22,31.82,5.18,64.96,33.03
20030718,19.05,32.27,2.17,64.25,34.62
20030719,26.32,32.74,4.5,58.84,35.07
20030720,26.32,34.16,6.18,53.61,37.02
20030721,23.46,34.71,6.26,48.82,37.45
20030722,14.83,32.15,3.99,59.35,34.87
20030723,17.19,32.42,2.34,63.12,34.84
20030724,24.41,33.38,2.43,59.11,35.56
20030725,26.07,34.16,4.35,54.14,37.21
20030726,25.52,32.42,6.36,61.63,35.3
20030727,19.69,33.87,2.68,56.98,36.11
20030728,21.93,34.06,5.6,54.62,35.79
20030729,12.6,31.36,5.42,67.3,33.34
20030730,21.66,31.22,9.02,63.39,33.14
20030731,22.16,31.25,9.32,59.24,33.55
20030801,17.06,31.79,6.4,58.11,34.99
20030802,14.22,31.87,5.87,56.39,35.4
20030803,22.47,32.66,5.15,54.47,36.41
20030804,22.64,32.34,4.82,58.91,35.67
20030805,15.21,33.66,2.41,53.2,38.19
20030806,21.66,34.5,2.31,49.89,38.56
20030807,23.84,35.78,2.05,44.77,40.37
20030808,24.39,35.58,3.86,45.76,39.4
20030809,25.32,33.87,5.36,53.62,36.62
20030810,24.66,33.39,6.7,53.78,35.71
20030811,23.54,33.55,6.06,52.38,36.49
20030812,24.1,34.08,5.12,51.26,37.5
20030813,25.46,33.72,4.95,49.46,36.89
20030814,25.05,33.82,3.97,44.75,37.37
20030815,25.34,33.92,3.9,44.54,37.73
20030816,25.32,34.67,4.19,41.53,38.36
20030817,25.09,33.76,6.16,43.96,36.81
20030818,23.6,33.55,7.73,48.14,36.05
20030819,21.23,33.38,6.6,50.99,36.21
20030820,18.27,33.57,5.09,49.62,36.77
20030821,18.61,34.03,2.82,47.12,38.38
20030822,21.26,34.79,2.67,42.9,38.3
20030823,24.48,36.0,3.49,37.78,38.43
20030824,23.74,33.9,4.45,48.34,36.72
20030825,21.07,33.49,3.02,53.81,36.31
20030826,15.1,33.81,2.47,52.92,35.97
20030827,19.53,32.16,1.72,64.62,32.68
20030828,17.93,30.42,2.67,72.44,31.22
20030829,23.85,32.23,1.96,58.25,35.04
20030830,22.93,32.75,3.5,54.61,35.48
20030831,22.9,32.65,3.37,53.49,35.83
20030901,23.54,32.63,5.26,53.5,35.23
20030902,21.87,32.81,5.08,51.05,35.42
20030903,21.97,32.46,4.91,52.43,35.3
20030904,22.35,32.52,4.18,50.98,35.65
20030905,22.78,32.19,3.49,49.63,35.56
20030906,21.84,32.35,1.84,45.62,36.06
20030907,21.77,32.14,3.08,42.63,35.0
20030908,22.51,32.45,4.26,42.67,35.1
20030909,23.35,31.91,4.23,43.26,34.39
20030910,23.29,31.87,4.38,46.49,34.45
20030911,23.04,32.33,3.66,47.46,35.28
20030912,22.72,32.55,4.26,47.09,35.22
20030913,23.18,32.65,4.2,46.13,35.53
20030914,23.02,32.84,3.11,44.46,36.2
20030915,22.97,33.3,3.5,43.21,36.39
20030916,22.96,33.18,3.05,43.81,36.64
20030917,22.62,33.42,3.91,42.58,36.07
20030918,22.38,33.47,3.81,42.87,36.13
20030919,21.96,33.41,3.91,39.74,35.87
20030920,22.17,33.21,4.41,36.66,35.04
20030921,21.75,33.39,4.01,37.68,35.46
20030922,22.01,33.42,4.96,38.68,35.27
20030923,21.97,32.64,4.75,44.12,34.82
20030924,21.93,32.3,4.5,44.93,34.59
20030925,21.86,32.92,2.36,41.61,35.9
20030926,20.19,32.91,2.61,38.33,35.41
20030927,19.84,33.22,1.76,30.94,35.39
20030928,21.21,32.31,2.04,24.43,33.77
20030929,21.24,31.23,1.74,30.31,32.57
20030930,20.61,31.16,3.0,46.36,33.52
20031001,20.92,31.49,2.7,34.93,33.79
20031002,21.62,30.68,2.14,23.24,31.96
20031003,22.16,30.29,2.5,19.23,31.79
20031004,22.01,30.65,2.63,18.14,31.43
20031005,22.19,30.14,2.62,18.31,31.2
20031006,22.06,29.27,3.52,22.06,30.64
20031007,21.34,29.25,3.13,25.37,30.74
20031008,20.7,30.5,2.59,27.07,31.62
20031009,20.55,30.4,2.46,25.04,31.67
20031010,20.77,29.82,2.28,20.84,30.38
20031011,21.53,28.81,1.57,17.9,29.35
20031012,21.35,28.15,2.3,20.69,29.14
20031013,20.99,28.41,2.41,22.59,29.83
20031014,20.64,29.02,1.77,19.45,29.52
20031015,20.92,29.3,1.83,18.49,29.33
20031016,20.32,28.6,3.41,21.3,29.2
20031017,19.74,27.96,3.24,25.58,28.97
20031018,18.56,28.55,2.0,19.84,28.34
20031019,19.19,28.74,2.24,16.67,28.52
20031020,19.71,27.95,2.35,17.7,28.37
20031021,20.04,28.95,1.34,16.06,28.18
20031022,19.65,28.98,1.37,13.78,27.79
20031023,20.3,27.88,1.78,14.4,27.32
20031024,19.85,27.81,1.97,13.28,26.68
20031025,19.36,27.72,2.3,13.89,26.45
20031026,18.51,28.03,1.81,17.26,27.01
20031027,18.62,28.6,1.52,18.45,27.14
20031028,18.68,27.84,2.56,17.58,27.02
20031029,15.76,25.56,2.62,22.56,25.67
20031030,16.01,26.44,1.56,19.38,25.07
20031031,17.63,26.98,1.33,14.02,24.86
20031101,18.57,26.04,1.95,15.23,24.83
20031102,18.0,24.78,3.13,18.22,24.72
20031103,17.83,24.94,3.02,27.54,25.46
20031104,16.84,26.27,2.06,23.62,25.81
20031105,17.64,27.09,1.66,19.21,25.13
20031106,17.81,25.36,2.09,19.6,24.83
20031107,17.74,24.68,1.76,16.18,23.13
20031108,18.3,23.41,2.96,14.83,22.21
20031109,17.72,23.33,2.12,14.7,22.27
20031110,17.79,21.49,2.52,16.02,20.19
20031111,17.65,23.63,2.21,14.19,21.16
20031112,17.62,22.51,2.94,15.67,22.32
20031113,16.03,22.05,3.09,16.85,22.4
20031114,16.23,22.09,2.76,18.96,22.83
20031115,14.76,21.02,2.37,28.14,21.27
20031116,13.93,21.46,2.45,29.95,21.27
20031117,16.05,19.49,3.52,22.77,19.12
20031118,16.51,17.47,3.11,29.95,17.32
20031119,17.15,16.43,3.4,26.8,16.86
20031120,17.23,16.49,3.35,20.33,16.08
20031121,17.15,17.94,1.71,19.68,16.35
20031122,16.88,17.95,2.43,18.71,15.99
20031123,16.46,17.65,2.37,18.84,16.43
20031124,14.06,17.42,3.79,19.42,16.39
20031125,15.7,17.22,2.99,22.27,16.52
20031126,16.43,19.24,1.59,17.49,16.38
20031127,16.39,17.43,3.41,17.77,16.53
20031128,16.11,16.13,3.13,19.2,15.25
20031129,15.86,16.51,3.43,20.77,15.87
20031130,15.7,16.51,2.78,21.51,16.13
20031201,14.79,16.93,3.29,20.84,16.89
20031202,14.91,18.23,2.5,18.38,17.7
20031203,14.78,18.95,2.58,17.45,18.28
20031204,14.71,19.59,2.55,17.63,18.95
20031205,13.65,19.17,2.83,22.44,19.19
20031206,14.17,20.71,2.16,23.97,19.68
20031207,14.29,22.06,2.42,25.62,20.17
20031208,12.56,22.99,3.67,31.26,22.5
20031209,14.38,20.08,3.79,39.27,20.59
20031210,12.68,17.02,3.55,48.41,17.33
20031211,10.78,17.26,2.25,53.66,17.48
20031212,12.67,17.26,2.11,49.74,17.2
20031213,12.1,17.54,2.03,46.23,16.87
20031214,10.68,17.59,1.56,40.55,16.77
20031215,11.89,15.33,3.51,47.15,15.56
20031216,14.04,14.46,2.52,28.86,14.02
20031217,14.09,14.61,2.11,28.61,13.86
20031218,14.39,15.08,2.1,29.5,14.31
20031219,14.66,15.21,2.87,29.17,14.18
20031220,14.19,15.96,2.34,32.1,14.72
20031221,14.13,16.28,2.14,34.85,14.71
20031222,14.08,15.72,2.57,37.25,14.99
20031223,13.5,15.74,2.51,35.15,15.64
20031224,13.33,14.3,3.12,34.29,14.42
20031225,14.08,13.34,2.06,32.22,12.93
20031226,14.21,13.5,2.7,28.92,13.09
20031227,14.2,12.75,3.34,35.0,12.62
20031228,14.47,12.7,2.41,32.71,12.2
20031229,13.77,13.55,2.0,28.44,13.14
20031230,14.51,15.91,2.41,23.6,15.51
20031231,14.46,16.34,2.21,23.79,15.85
20040101,14.62,15.33,2.96,27.24,14.68
20040102,13.59,12.76,2.98,31.28,12.95
20040103,12.94,11.89,3.43,38.25,12.21
20040104,13.41,14.03,4.39,29.98,14.22
20040105,12.4,15.41,3.81,25.33,15.71
20040106,13.6,13.4,4.45,28.2,13.71
20040107,14.72,13.1,3.46,35.66,13.62
20040108,14.63,15.25,2.69,33.06,14.64
20040109,14.9,16.88,1.74,28.22,15.87
20040110,14.89,19.21,1.28,23.31,17.1
20040111,15.39,20.06,1.56,23.1,18.13
20040112,15.05,20.28,2.75,24.89,18.24
20040113,15.04,19.71,1.99,28.56,18.42
20040114,13.85,20.08,1.93,27.27,18.53
20040115,14.05,20.73,1.98,23.91,19.26
20040116,13.25,21.06,3.43,29.8,20.77
20040117,15.39,17.65,3.3,35.97,17.67
20040118,15.95,16.21,2.66,25.33,15.77
20040119,13.14,16.41,2.06,42.58,17.33
20040120,5.36,15.5,4.32,42.55,15.25
20040121,7.03,15.03,4.72,54.5,15.99
20040122,6.77,13.95,3.07,63.56,15.51
20040123,15.58,14.43,1.77,49.37,14.6
20040124,15.93,14.7,2.82,38.1,15.18
20040125,16.12,15.55,1.95,33.77,16.19
20040126,16.64,16.18,2.14,29.86,16.1
20040127,17.23,15.66,3.03,32.1,16.61
20040128,16.33,16.54,3.22,30.27,17.86
20040129,13.13,17.29,2.68,33.62,18.21
20040130,14.25,14.17,4.45,58.02,15.35
20040131,16.4,14.53,1.82,46.71,15.23
20040201,17.94,15.03,2.13,32.28,14.99
20040202,17.86,14.76,2.28,29.05,14.59
20040203,18.89,16.29,1.21,20.15,14.86
20040204,18.34,17.54,2.31,17.45,15.27
20040205,18.22,17.55,3.08,18.34,16.18
20040206,18.98,18.45,1.99,15.27,16.67
20040207,19.03,18.36,2.39,13.83,17.33
20040208,16.44,19.78,3.87,15.99,19.75
20040209,17.49,17.91,5.04,41.08,18.43
20040210,18.47,15.65,3.56,46.18,16.27
20040211,18.63,16.07,2.8,42.57,16.35
20040212,19.06,18.44,2.33,34.51,18.08
20040213,19.32,19.28,2.34,29.78,19.78
20040214,19.62,19.28,3.38,25.57,20.03
20040215,19.45,21.76,1.4,18.59,20.94
20040216,20.21,23.03,2.28,16.53,21.62
20040217,15.77,21.72,3.29,18.39,19.87
20040218,18.33,21.45,1.86,21.77,21.31
20040219,17.38,21.96,1.95,20.44,21.64
20040220,19.52,20.92,3.21,21.26,21.98
20040221,18.95,23.17,2.68,19.35,23.03
20040222,19.8,23.45,2.78,21.17,23.18
20040223,20.56,23.9,1.85,21.04,23.11
20040224,17.04,25.4,1.64,15.95,24.48
20040225,20.09,26.52,2.6,15.62,25.21
20040226,20.39,27.19,1.61,17.06,25.91
20040227,20.48,25.26,2.49,19.4,25.78
20040228,21.11,24.1,2.71,19.32,25.44
20040229,22.45,23.47,2.19,12.94,23.63
20040301,22.89,22.49,2.69,10.82,22.24
20040302,23.08,23.8,1.44,9.5,22.53
20040303,23.77,25.11,1.24,8.17,23.31
20040304,23.28,25.24,2.4,8.57,23.62
